year,state,state_po,county_name,county_fips,office,candidate,party,candidatevotes,totalvotes,version,mode
2016,ALABAMA,AL,AUTAUGA,01001,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,5936,24973,20220315,TOTAL
2016,ALABAMA,AL,BALDWIN,01003,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,18458,95215,20220315,TOTAL
2016,ALABAMA,AL,BARBOUR,01005,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4871,10469,20220315,TOTAL
2016,ALABAMA,AL,BIBB,01007,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1874,8819,20220315,TOTAL
2016,ALABAMA,AL,BLOUNT,01009,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2156,25588,20220315,TOTAL
2016,ALABAMA,AL,BULLOCK,01011,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3530,4710,20220315,TOTAL
2016,ALABAMA,AL,BUTLER,01013,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3726,8732,20220315,TOTAL
2016,ALABAMA,AL,CALHOUN,01015,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,13242,47864,20220315,TOTAL
2016,ALABAMA,AL,CHAMBERS,01017,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,5784,13900,20220315,TOTAL
2016,ALABAMA,AL,CHEROKEE,01019,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1547,10733,20220315,TOTAL
2016,ALABAMA,AL,CHILTON,01021,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2911,18369,20220315,TOTAL
2016,ALABAMA,AL,CHOCTAW,01023,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3109,7292,20220315,TOTAL
2016,ALABAMA,AL,CLARKE,01025,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,5749,13031,20220315,TOTAL
2016,ALABAMA,AL,CLAY,01027,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1237,6624,20220315,TOTAL
2016,ALABAMA,AL,CLEBURNE,01029,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,684,6593,20220315,TOTAL
2016,ALABAMA,AL,COFFEE,01031,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4221,20767,20220315,TOTAL
2016,ALABAMA,AL,COLBERT,01033,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,7312,24915,20220315,TOTAL
2016,ALABAMA,AL,CONECUH,01035,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3080,6585,20220315,TOTAL
2016,ALABAMA,AL,COOSA,01037,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1782,5252,20220315,TOTAL
2016,ALABAMA,AL,COVINGTON,01039,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2387,15940,20220315,TOTAL
2016,ALABAMA,AL,CRENSHAW,01041,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1664,6267,20220315,TOTAL
2016,ALABAMA,AL,CULLMAN,01043,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3798,37873,20220315,TOTAL
2016,ALABAMA,AL,DALE,01045,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4413,18749,20220315,TOTAL
2016,ALABAMA,AL,DALLAS,01047,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,12836,18792,20220315,TOTAL
2016,ALABAMA,AL,DEKALB,01049,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3622,25826,20220315,TOTAL
2016,ALABAMA,AL,ELMORE,01051,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,8443,37260,20220315,TOTAL
2016,ALABAMA,AL,ESCAMBIA,01053,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4605,14845,20220315,TOTAL
2016,ALABAMA,AL,ETOWAH,01055,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,10442,44164,20220315,TOTAL
2016,ALABAMA,AL,FAYETTE,01057,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1362,8249,20220315,TOTAL
2016,ALABAMA,AL,FRANKLIN,01059,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2197,12040,20220315,TOTAL
2016,ALABAMA,AL,GENEVA,01061,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1525,11758,20220315,TOTAL
2016,ALABAMA,AL,GREENE,01063,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4013,4880,20220315,TOTAL
2016,ALABAMA,AL,HALE,01065,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4775,8040,20220315,TOTAL
2016,ALABAMA,AL,HENRY,01067,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2292,8072,20220315,TOTAL
2016,ALABAMA,AL,HOUSTON,01069,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,10664,42639,20220315,TOTAL
2016,ALABAMA,AL,JACKSON,01071,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3673,20984,20220315,TOTAL
2016,ALABAMA,AL,JEFFERSON,01073,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,156873,304191,20220315,TOTAL
2016,ALABAMA,AL,LAMAR,01075,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1036,6966,20220315,TOTAL
2016,ALABAMA,AL,LAUDERDALE,01077,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,9952,39525,20220315,TOTAL
2016,ALABAMA,AL,LAWRENCE,01079,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3627,14829,20220315,TOTAL
2016,ALABAMA,AL,LEE,01081,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,21230,59191,20220315,TOTAL
2016,ALABAMA,AL,LIMESTONE,01083,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,9468,40294,20220315,TOTAL
2016,ALABAMA,AL,LOWNDES,01085,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4883,6684,20220315,TOTAL
2016,ALABAMA,AL,MACON,01087,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,7566,9140,20220315,TOTAL
2016,ALABAMA,AL,MADISON,01089,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,62822,163389,20220315,TOTAL
2016,ALABAMA,AL,MARENGO,01091,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,5615,10994,20220315,TOTAL
2016,ALABAMA,AL,MARION,01093,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1432,12984,20220315,TOTAL
2016,ALABAMA,AL,MARSHALL,01095,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4917,35316,20220315,TOTAL
2016,ALABAMA,AL,MOBILE,01097,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,72186,172737,20220315,TOTAL
2016,ALABAMA,AL,MONROE,01099,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4332,10271,20220315,TOTAL
2016,ALABAMA,AL,MONTGOMERY,01101,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,58916,95878,20220315,TOTAL
2016,ALABAMA,AL,MORGAN,01103,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,11254,50644,20220315,TOTAL
2016,ALABAMA,AL,PERRY,01105,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3824,5278,20220315,TOTAL
2016,ALABAMA,AL,PICKENS,01107,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3972,9542,20220315,TOTAL
2016,ALABAMA,AL,PIKE,01109,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,5056,13168,20220315,TOTAL
2016,ALABAMA,AL,RANDOLPH,01111,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2291,10187,20220315,TOTAL
2016,ALABAMA,AL,RUSSELL,01113,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,9579,19256,20220315,TOTAL
2016,ALABAMA,AL,ST. CLAIR,01115,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,5589,38400,20220315,TOTAL
2016,ALABAMA,AL,SHELBY,01117,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,22977,101254,20220315,TOTAL
2016,ALABAMA,AL,SUMTER,01119,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4746,6411,20220315,TOTAL
2016,ALABAMA,AL,TALLADEGA,01121,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,12121,33407,20220315,TOTAL
2016,ALABAMA,AL,TALLAPOOSA,01123,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,5519,19486,20220315,TOTAL
2016,ALABAMA,AL,TUSCALOOSA,01125,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,31762,82700,20220315,TOTAL
2016,ALABAMA,AL,WALKER,01127,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4497,29472,20220315,TOTAL
2016,ALABAMA,AL,WASHINGTON,01129,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2374,8533,20220315,TOTAL
2016,ALABAMA,AL,WILCOX,01131,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4339,6118,20220315,TOTAL
2016,ALABAMA,AL,WINSTON,01133,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,872,10313,20220315,TOTAL
2016,ARIZONA,AZ,APACHE,04001,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,17083,27661,20220315,TOTAL
2016,ARIZONA,AZ,COCHISE,04003,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,17450,50015,20220315,TOTAL
2016,ARIZONA,AZ,COCONINO,04005,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,32404,59784,20220315,TOTAL
2016,ARIZONA,AZ,GILA,04007,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,7003,22312,20220315,TOTAL
2016,ARIZONA,AZ,GRAHAM,04009,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3301,12134,20220315,TOTAL
2016,ARIZONA,AZ,GREENLEE,04011,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1092,3270,20220315,TOTAL
2016,ARIZONA,AZ,LA PAZ,04012,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1575,5951,20220315,TOTAL
2016,ARIZONA,AZ,MARICOPA,04013,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,702907,1567834,20220315,TOTAL
2016,ARIZONA,AZ,MOHAVE,04015,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,17455,79943,20220315,TOTAL
2016,ARIZONA,AZ,"NAVAJO",04017,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,16459,40294,20220315,TOTAL
2016,ARIZONA,AZ,PIMA,04019,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,224661,421640,20220315,TOTAL
2016,ARIZONA,AZ,PINAL,04021,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,47892,129546,20220315,TOTAL
2016,ARIZONA,AZ,SANTA CRUZ,04023,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,11690,16433,20220315,TOTAL
2016,ARIZONA,AZ,YAVAPAI,04025,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,35590,114450,20220315,TOTAL
2016,ARIZONA,AZ,YUMA,04027,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,24605,53010,20220315,TOTAL
2016,ARKANSAS,AR,ARKANSAS,05001,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1939,6212,20220315,TOTAL
2016,ARKANSAS,AR,ASHLEY,05003,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2408,8083,20220315,TOTAL
2016,ARKANSAS,AR,BAXTER,05005,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4169,19766,20220315,TOTAL
2016,ARKANSAS,AR,BENTON,05007,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,28005,96824,20220315,TOTAL
2016,ARKANSAS,AR,BOONE,05009,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2926,16111,20220315,TOTAL
2016,ARKANSAS,AR,BRADLEY,05011,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1317,3653,20220315,TOTAL
2016,ARKANSAS,AR,CALHOUN,05013,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,639,2269,20220315,TOTAL
2016,ARKANSAS,AR,CARROLL,05015,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3342,10758,20220315,TOTAL
2016,ARKANSAS,AR,CHICOT,05017,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2350,4176,20220315,TOTAL
2016,ARKANSAS,AR,CLARK,05019,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3620,8526,20220315,TOTAL
2016,ARKANSAS,AR,CLAY,05021,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1199,5200,20220315,TOTAL
2016,ARKANSAS,AR,CLEBURNE,05023,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2101,12085,20220315,TOTAL
2016,ARKANSAS,AR,CLEVELAND,05025,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,723,3354,20220315,TOTAL
2016,ARKANSAS,AR,COLUMBIA,05027,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3140,8887,20220315,TOTAL
2016,ARKANSAS,AR,CONWAY,05029,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2656,7927,20220315,TOTAL
2016,ARKANSAS,AR,CRAIGHEAD,05031,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,10538,35573,20220315,TOTAL
2016,ARKANSAS,AR,CRAWFORD,05033,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4488,22450,20220315,TOTAL
2016,ARKANSAS,AR,CRITTENDEN,05035,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,8410,15952,20220315,TOTAL
2016,ARKANSAS,AR,CROSS,05037,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1999,6874,20220315,TOTAL
2016,ARKANSAS,AR,DALLAS,05039,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1165,2771,20220315,TOTAL
2016,ARKANSAS,AR,DESHA,05041,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2228,4257,20220315,TOTAL
2016,ARKANSAS,AR,DREW,05043,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2365,6595,20220315,TOTAL
2016,ARKANSAS,AR,FAULKNER,05045,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,14629,47527,20220315,TOTAL
2016,ARKANSAS,AR,FRANKLIN,05047,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1376,6770,20220315,TOTAL
2016,ARKANSAS,AR,FULTON,05049,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1067,4772,20220315,TOTAL
2016,ARKANSAS,AR,GARLAND,05051,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,12311,40805,20220315,TOTAL
2016,ARKANSAS,AR,GRANT,05053,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1373,7445,20220315,TOTAL
2016,ARKANSAS,AR,GREENE,05055,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3071,14600,20220315,TOTAL
2016,ARKANSAS,AR,HEMPSTEAD,05057,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2377,7049,20220315,TOTAL
2016,ARKANSAS,AR,HOT SPRING,05059,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3149,11944,20220315,TOTAL
2016,ARKANSAS,AR,HOWARD,05061,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1351,4674,20220315,TOTAL
2016,ARKANSAS,AR,INDEPENDENCE,05063,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2881,13614,20220315,TOTAL
2016,ARKANSAS,AR,IZARD,05065,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1113,5448,20220315,TOTAL
2016,ARKANSAS,AR,JACKSON,05067,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1583,5156,20220315,TOTAL
2016,ARKANSAS,AR,JEFFERSON,05069,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,15772,25894,20220315,TOTAL
2016,ARKANSAS,AR,JOHNSON,05071,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2427,9112,20220315,TOTAL
2016,ARKANSAS,AR,LAFAYETTE,05073,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1032,2860,20220315,TOTAL
2016,ARKANSAS,AR,LAWRENCE,05075,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1263,5685,20220315,TOTAL
2016,ARKANSAS,AR,LEE,05077,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1735,3026,20220315,TOTAL
2016,ARKANSAS,AR,LINCOLN,05079,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1252,3826,20220315,TOTAL
2016,ARKANSAS,AR,LITTLE RIVER,05081,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1397,5227,20220315,TOTAL
2016,ARKANSAS,AR,LOGAN,05083,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1715,7921,20220315,TOTAL
2016,ARKANSAS,AR,LONOKE,05085,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,5664,27100,20220315,TOTAL
2016,ARKANSAS,AR,MADISON,05087,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1588,6841,20220315,TOTAL
2016,ARKANSAS,AR,MARION,05089,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1434,7107,20220315,TOTAL
2016,ARKANSAS,AR,MILLER,05091,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4273,16091,20220315,TOTAL
2016,ARKANSAS,AR,MISSISSIPPI,05093,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,5670,13204,20220315,TOTAL
2016,ARKANSAS,AR,MONROE,05095,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1312,2884,20220315,TOTAL
2016,ARKANSAS,AR,MONTGOMERY,05097,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,748,3559,20220315,TOTAL
2016,ARKANSAS,AR,NEVADA,05099,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1157,3246,20220315,TOTAL
2016,ARKANSAS,AR,NEWTON,05101,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,699,3753,20220315,TOTAL
2016,ARKANSAS,AR,OUACHITA,05103,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4321,9935,20220315,TOTAL
2016,ARKANSAS,AR,PERRY,05105,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1049,4306,20220315,TOTAL
2016,ARKANSAS,AR,PHILLIPS,05107,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4310,6953,20220315,TOTAL
2016,ARKANSAS,AR,PIKE,05109,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,685,3981,20220315,TOTAL
2016,ARKANSAS,AR,POINSETT,05111,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1880,7722,20220315,TOTAL
2016,ARKANSAS,AR,POLK,05113,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1212,8231,20220315,TOTAL
2016,ARKANSAS,AR,POPE,05115,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,5000,22569,20220315,TOTAL
2016,ARKANSAS,AR,PRAIRIE,05117,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,814,3444,20220315,TOTAL
2016,ARKANSAS,AR,PULASKI,05119,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,89574,159776,20220315,TOTAL
2016,ARKANSAS,AR,RANDOLPH,05121,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1425,6379,20220315,TOTAL
2016,ARKANSAS,AR,ST. FRANCIS,05123,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4031,7430,20220315,TOTAL
2016,ARKANSAS,AR,SALINE,05125,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,13256,52100,20220315,TOTAL
2016,ARKANSAS,AR,SCOTT,05127,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,602,3510,20220315,TOTAL
2016,ARKANSAS,AR,SEARCY,05129,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,601,3728,20220315,TOTAL
2016,ARKANSAS,AR,SEBASTIAN,05131,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,12300,44637,20220315,TOTAL
2016,ARKANSAS,AR,SEVIER,05133,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1075,4562,20220315,TOTAL
2016,ARKANSAS,AR,SHARP,05135,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1472,7249,20220315,TOTAL
2016,ARKANSAS,AR,STONE,05137,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1203,5618,20220315,TOTAL
2016,ARKANSAS,AR,UNION,05139,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,5855,16894,20220315,TOTAL
2016,ARKANSAS,AR,VAN BUREN,05141,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1549,7339,20220315,TOTAL
2016,ARKANSAS,AR,WASHINGTON,05143,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,33366,81861,20220315,TOTAL
2016,ARKANSAS,AR,WHITE,05145,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,5170,27219,20220315,TOTAL
2016,ARKANSAS,AR,WOODRUFF,05147,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1118,2571,20220315,TOTAL
2016,ARKANSAS,AR,YELL,05149,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1480,6439,20220315,TOTAL
2016,CALIFORNIA,CA,ALAMEDA,06001,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,514842,654266,20220315,TOTAL
2016,CALIFORNIA,CA,ALPINE,06003,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,334,602,20220315,TOTAL
2016,CALIFORNIA,CA,AMADOR,06005,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,6004,17734,20220315,TOTAL
2016,CALIFORNIA,CA,BUTTE,06007,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,41567,95564,20220315,TOTAL
2016,CALIFORNIA,CA,CALAVERAS,06009,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,7944,23136,20220315,TOTAL
2016,CALIFORNIA,CA,COLUSA,06011,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2661,6632,20220315,TOTAL
2016,CALIFORNIA,CA,CONTRA COSTA,06013,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,319287,466175,20220315,TOTAL
2016,CALIFORNIA,CA,DEL NORTE,06015,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3485,9558,20220315,TOTAL
2016,CALIFORNIA,CA,EL DORADO,06017,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,36404,93591,20220315,TOTAL
2016,CALIFORNIA,CA,FRESNO,06019,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,141341,282319,20220315,TOTAL
2016,CALIFORNIA,CA,GLENN,06021,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3065,9470,20220315,TOTAL
2016,CALIFORNIA,CA,HUMBOLDT,06023,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,33200,59246,20220315,TOTAL
2016,CALIFORNIA,CA,IMPERIAL,06025,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,32667,48091,20220315,TOTAL
2016,CALIFORNIA,CA,INYO,06027,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3155,8086,20220315,TOTAL
2016,CALIFORNIA,CA,KERN,06029,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,98689,244163,20220315,TOTAL
2016,CALIFORNIA,CA,KINGS,06031,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,13617,33915,20220315,TOTAL
2016,CALIFORNIA,CA,LAKE,06033,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,11496,24496,20220315,TOTAL
2016,CALIFORNIA,CA,LASSEN,06035,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2224,10524,20220315,TOTAL
2016,CALIFORNIA,CA,LOS ANGELES,06037,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2464364,3434308,20220315,TOTAL
2016,CALIFORNIA,CA,MADERA,06039,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,17029,43112,20220315,TOTAL
2016,CALIFORNIA,CA,MARIN,06041,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,108707,139273,20220315,TOTAL
2016,CALIFORNIA,CA,MARIPOSA,06043,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3122,8877,20220315,TOTAL
2016,CALIFORNIA,CA,MENDOCINO,06045,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,22079,37477,20220315,TOTAL
2016,CALIFORNIA,CA,MERCED,06047,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,37317,70789,20220315,TOTAL
2016,CALIFORNIA,CA,MODOC,06049,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,877,3788,20220315,TOTAL
2016,CALIFORNIA,CA,MONO,06051,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2773,5276,20220315,TOTAL
2016,CALIFORNIA,CA,MONTEREY,06053,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,89088,133408,20220315,TOTAL
2016,CALIFORNIA,CA,"NAPA",06055,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,39199,61372,20220315,TOTAL
2016,CALIFORNIA,CA,NEVADA,06057,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,26053,54935,20220315,TOTAL
2016,CALIFORNIA,CA,ORANGE,06059,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,609961,1197521,20220315,TOTAL
2016,CALIFORNIA,CA,PLACER,06061,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,73509,182839,20220315,TOTAL
2016,CALIFORNIA,CA,PLUMAS,06063,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3459,9676,20220315,TOTAL
2016,CALIFORNIA,CA,RIVERSIDE,06065,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,373695,751391,20220315,TOTAL
2016,CALIFORNIA,CA,SACRAMENTO,06067,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,326023,559330,20220315,TOTAL
2016,CALIFORNIA,CA,SAN BENITO,06069,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,12521,21924,20220315,TOTAL
2016,CALIFORNIA,CA,SAN BERNARDINO,06071,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,340833,653983,20220315,TOTAL
2016,CALIFORNIA,CA,SAN DIEGO,06073,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,735476,1306400,20220315,TOTAL
2016,CALIFORNIA,CA,SAN FRANCISCO,06075,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,345084,405792,20220315,TOTAL
2016,CALIFORNIA,CA,SAN JOAQUIN,06077,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,121124,224166,20220315,TOTAL
2016,CALIFORNIA,CA,SAN LUIS OBISPO,06079,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,67107,135009,20220315,TOTAL
2016,CALIFORNIA,CA,SAN MATEO,06081,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,237882,314384,20220315,TOTAL
2016,CALIFORNIA,CA,SANTA BARBARA,06083,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,107142,176786,20220315,TOTAL
2016,CALIFORNIA,CA,SANTA CLARA,06085,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,511684,703709,20220315,TOTAL
2016,CALIFORNIA,CA,SANTA CRUZ,06087,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,95249,128821,20220315,TOTAL
2016,CALIFORNIA,CA,SHASTA,06089,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,22301,80053,20220315,TOTAL
2016,CALIFORNIA,CA,SIERRA,06091,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,601,1830,20220315,TOTAL
